Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t13	 2215	 360377
t14	 2215	 472657
t15	 2285	 359338
t16	 2838	 370206
t17	 2284	 353731
t18	 2146	 373599
t19	 2769	 353455
t20	 2561	 382113
t21	 2838	 355462
t22	 2907	 378860
t23	 2838	 359408
t24	 2354	 451544
t25	 3253	 362246
t26	 2215	 365846
t27	 2423	 364807
t28	 2215	 366191
t29	 2699	 363561
t30	 2492	 370275
t31	 2977	 367784
t32	 2838	 377405
t33	 2769	 419216
t34	 3184	 380729
t35	 2492	 354147
t36	 2215	 372975
t37	 2631	 354977
t38	 2422	 375260
t39	 2839	 367437
t40	 2562	 369168
t41	 2423	 363976
t42	 2839	 383428
t43	 2838	 488647
t44	 2423	 367645
t45	 2215	 358438
t46	 2146	 370483
t47	 2838	 357539
t48	 2838	 380660
t49	 2630	 352485
t50	 2562	 373737
t51	 2977	 357262
t52	 2492	 391458
t53	 3531	 367230
t54	 2630	 364253
t55	 2215	 362384
t56	 2285	 364600
t57	 3184	 360792
t58	 2700	 369791
t59	 2700	 366399
t60	 2561	 378237
t61	 2630	 355185
t62	 2492	 480133
t63	 2353	 352347
t64	 2215	 373045
t65	 2630	 350477
t66	 2354	 373875
t67	 2838	 363561
t68	 2423	 371107
t69	 2838	 364322
t70	 2838	 370968
t71	 2838	 369307
t72	 2769	 498823
t73	 2354	 358923
t74	 2492	 366607
t75	 2285	 356016
t76	 2353	 372975
t77	 2768	 354908
t78	 2700	 378652
t79	 2769	 354077
t80	 2561	 377544
t81	 2699	 421709
t82	 3392	 378167
t83	 2284	 359200
t84	 2285	 360239
t85	 2492	 361692
t86	 2353	 371106
t87	 2977	 364600
t88	 2768	 374291
t89	 2907	 361276
t90	 2423	 380797
t91	 2630	 429323
t92	 2769	 376644
t93	 2423	 350616
t94	 2215	 374222
t95	 2423	 357608
t96	 2492	 374914
t97	 2908	 363907
t98	 2700	 371799
t99	 2976	 364599
88 51717

t0	 30943	 1608266
t1	 4569	 1116365
t2	 5053	 1107574
t3	 5261	 1189395
t4	 4638	 1107227
t5	 4845	 1126817
t6	 4777	 1184411
t7	 4707	 1113458
t8	 4499	 1137202
t9	 6300	 1302229
t10	 5538	 1245052
t11	 3600	 1115535
t12	 5053	 1219993
t13	 4845	 1123079
t14	 4638	 1137893
t15	 5054	 1124326
t16	 4915	 1197149
t17	 5192	 1133324
t18	 4638	 1134432
t19	 5054	 1245328
t20	 4846	 1133463
t21	 4914	 1129379
t22	 4984	 1194449
t23	 4915	 1120241
t24	 5469	 1133532
t25	 5261	 1210162
t26	 5123	 1126403
t27	 5122	 1130625
t28	 5053	 1171882
t29	 5261	 1126403
t30	 4776	 1130695
t31	 5053	 1137755
t32	 5261	 1201302
t33	 4569	 1137201
t34	 4776	 1134779
t35	 4776	 1211062
t36	 5123	 1133187
t37	 4915	 1123218
t38	 5192	 1282293
t39	 4776	 1112143
t40	 5261	 1134017
t41	 4984	 1218677
t42	 5123	 1122456
t43	 4984	 1131248
t44	 5400	 1147792
t45	 63478	 1131109
t46	 4637	 1136093
t47	 4845	 1129726
t48	 5261	 1260419
t49	 4361	 1126957
t50	 3739	 1319397
t51	 6022	 1211962
t52	 4638	 1133532
t53	 5261	 1130971
t54	 4707	 1204486
t55	 4569	 1121142
t56	 5123	 1137132
t57	 4846	 1247958
t58	 4915	 1124672
t59	 4707	 1132771
t60	 4708	 1220823
t61	 4777	 1118718
t62	 4984	 1131178
t63	 5053	 1133047
t64	 4499	 1197287
t65	 5746	 1145369
t66	 4569	 1129656
t67	 4915	 1245882
t68	 4292	 1130764
t69	 4915	 1128895
t70	 4361	 1204279
t71	 5053	 1127925
t72	 4638	 1126402
t73	 4499	 1206147
t74	 5192	 1128825
t75	 4431	 1133532
t76	 4707	 1134986
t77	 5122	 1258689
t78	 4984	 1157830
t79	 4845	 1132632
t80	 4707	 1196595
t81	 5192	 1123218
t82	 5054	 1130279
t83	 5122	 1192580
t84	 4846	 1119203
t85	 5330	 1123633
t86	 5053	 1258826
t87	 5122	 1122387
t88	 5053	 1125226
t89	 5123	 1120795
t90	 6230	 1111519
t91	 5122	 1374291
t92	 4707	 1089298
t93	 6230	 1178735
t94	 4984	 1109166
t95	 5054	 1112834
t96	 5053	 1226984
t97	 4846	 1106259
t98	 4568	 1105289
t99	 5192	 1190295
89 27577

t0	 5469	 525613
t1	 2838	 540426
t2	 2908	 594421
t3	 4223	 667175
t4	 4084	 657898
t5	 4153	 758273
t6	 4361	 648692
t7	 3807	 665167
t8	 3946	 659076
t9	 4154	 667105
t10	 3946	 771425
t11	 4361	 673543
t12	 3599	 650007
t13	 3876	 668767
t14	 3599	 652361
t15	 4015	 691818
t16	 6438	 668905
t17	 2838	 664475
t18	 3530	 661429
t19	 3461	 668213
t20	 3945	 666897
t21	 3946	 745120
t22	 3392	 645577
t23	 3323	 685726
t24	 3530	 655614
t25	 3946	 674997
t26	 4154	 796000
t27	 4915	 667936
t28	 3115	 653607
t29	 3738	 665444
t30	 2907	 676520
t31	 2977	 680604
t32	 2907	 756196
t33	 3946	 675412
t34	 3876	 652915
t35	 3530	 670220
t36	 4223	 652084
t37	 3323	 737021
t38	 3046	 653676
t39	 3322	 676174
t40	 3115	 656376
t41	 3738	 678112
t42	 3669	 671051
t43	 4777	 675690
t44	 2769	 659006
t45	 3323	 668559
t46	 2839	 666067
t47	 2907	 669598
t48	 3046	 719369
t49	 3530	 671189
t50	 3184	 674028
t51	 3461	 675689
t52	 3391	 653537
t53	 3254	 757234
t54	 4153	 805690
t55	 6161	 725530
t56	 2700	 649799
t57	 2907	 661152
t58	 2976	 765402
t59	 4154	 665721
t60	 2838	 642739
t61	 3323	 666828
t62	 3807	 652914
t63	 3323	 668074
t64	 4084	 727468
t65	 3807	 670913
t66	 3600	 656099
t67	 3046	 666136
t68	 3254	 655129
t69	 3392	 749482
t70	 4984	 649938
t71	 3184	 666551
t72	 4223	 654576
t73	 3461	 674443
t74	 3530	 656860
t75	 4431	 779732
t76	 3600	 650077
t77	 3668	 673890
t78	 3946	 657622
t79	 4015	 680466
t80	 4084	 726983
t81	 4223	 672228
t82	 3669	 653814
t83	 4015	 664960
t84	 3877	 654299
t85	 4222	 691472
t86	 4361	 652430
t87	 2838	 670912
t88	 3946	 653814
t89	 4015	 676935
t90	 3184	 652984
t91	 3876	 778209
t92	 3877	 651530
t93	 3877	 667936
t94	 3531	 651461
t95	 3600	 675966
t96	 4085	 725599
t97	 4431	 671674
t98	 2838	 650422
t99	 3046	 667313
90 48183

t0	 3946	 1389451
t1	 4846	 1157068
t2	 5122	 1087360
t3	 4915	 1087568
t4	 4777	 1199087
t5	 4015	 1079607
t6	 4707	 1102451
t7	 4776	 1170428
t8	 4638	 1093245
t9	 5122	 1085422
t10	 5054	 1088122
t11	 4915	 1150284
t12	 5330	 1094005
t13	 5123	 1097674
t14	 7476	 1349301
t15	 4154	 1083553
t16	 4776	 1088329
t17	 4430	 1170844
t18	 4915	 1097467
t19	 5468	 1098713
t20	 4984	 1091860
t21	 5400	 1090822
t22	 5054	 1085353
t23	 4845	 1094283
t24	 5122	 1206701
t25	 4015	 1091930
t26	 5331	 1094213
t27	 5261	 1163229
t28	 5191	 1081200
t29	 4708	 1096013
t30	 4915	 1085284
t31	 4846	 1099336
t32	 4776	 1086945
t33	 4638	 1094213
t34	 4915	 1244359
t35	 4500	 1086391
t36	 4430	 1090406
t37	 4361	 1164406
t38	 4915	 1086599
t39	 5054	 1100651
t40	 5192	 1223869
t41	 6161	 1085906
t42	 5123	 1094906
t43	 4568	 1095183
t44	 4638	 1208778
t45	 4223	 1089645
t46	 5191	 1100235
t47	 4707	 1160529
t48	 4569	 1098643
t49	 5053	 1094560
t50	 5400	 1211616
t51	 6299	 1090545
t52	 4707	 1087845
t53	 4984	 1095598
t54	 5053	 1208155
t55	 5053	 1085907
t56	 4915	 1277517
t57	 4292	 1139070
t58	 4291	 1082030
t59	 5123	 1093659
t60	 4569	 1167452
t61	 4984	 1091375
t62	 4361	 1094698
t63	 3945	 1084937
t64	 4638	 1228160
t65	 4015	 1075316
t66	 4361	 1089714
t67	 4638	 1152085
t68	 4776	 1091583
t69	 4984	 1091652
t70	 4708	 1172851
t71	 5053	 1085630
t72	 4776	 1090060
t73	 4846	 1095528
t74	 4776	 1201787
t75	 4153	 1087360
t76	 4223	 1084315
t77	 4846	 1157345
t78	 4292	 1088675
t79	 4499	 1092345
t80	 4915	 1162537
t81	 5053	 1084869
t82	 5330	 1085145
t83	 4984	 1104043
t84	 4777	 1207117
t85	 3877	 1087914
t86	 4638	 1082861
t87	 4984	 1157207
t88	 4569	 1088191
t89	 4915	 1091514
t90	 5399	 1158245
t91	 4915	 1085215
t92	 4569	 1090130
t93	 4915	 1091237
t94	 4915	 1233352
t95	 4914	 1102174
t96	 4776	 1093452
t97	 5330	 1158798
t98	 5399	 1347917
t99	 4707	 1078431
91 92350

t0	 4776	 2984426
t1	 33088	 3187320
t2	 29627	 3154162
t3	 30181	 3059603
t4	 43887	 3022846
t5	 32189	 3212933
t6	 31359	 3098160
t7	 34404	 3118927
t8	 31082	 3157900
t9	 31566	 3090891
t10	 32466	 3100860
t11	 33643	 3084523
t12	 31981	 3156861
t13	 30389	 3143155
t14	 28936	 3069017
t15	 41672	 3362593
t16	 33573	 3152847
t17	 32951	 3094768
t18	 30458	 3132080
t19	 31289	 3061333
t20	 126471	 3040704
t21	 41465	 3120657
t22	 32535	 3089577
t23	 31358	 3157554
t24	 30458	 3124049
t25	 31912	 3049220
t26	 32327	 3122112
t27	 31704	 3137064
t28	 31842	 3103975
t29	 29696	 3084038
t30	 31773	 3243114
t31	 40080	 3185589
t32	 41810	 3114843
t33	 33296	 3124465
t34	 29212	 3182544
t35	 27897	 3042159
t36	 32327	 3129518
t37	 35303	 3142602
t38	 42295	 3173337
t39	 30596	 3115051
t40	 29351	 3217986
t41	 34196	 3573240
t42	 32743	 3201274
t43	 34327	 3154396
t44	 32010	 3111293
t45	 33542	 3180769
t46	 29727	 3381066
t47	 27511	 3046737
t48	 31669	 3135429
t49	 41023	 3159146
t50	 33401	 3091174
t51	 31669	 3100170
t52	 29243	 3061513
t53	 32085	 3170996
t54	 31183	 3122627
t55	 39221	 3101976
t56	 29590	 3144732
t57	 27580	 3009189
t58	 32015	 3113618
t59	 32153	 3109807
t60	 32153	 3122072
t61	 30075	 3153325
t62	 45528	 3238074
t63	 32085	 3044183
t64	 33540	 3185755
t65	 31737	 3149514
t66	 40192	 3129833
t67	 30975	 3191992
t68	 28689	 3045985
t69	 32015	 3126437
t70	 32153	 3119924
t71	 32292	 3177648
t72	 40607	 3121102
t73	 27788	 3032750
t74	 31599	 3119508
t75	 31876	 3184924
t76	 32084	 3123874
t77	 29382	 3398634
t78	 28619	 3137871
t79	 32084	 3034689
t80	 32639	 3113064
t81	 33124	 3125190
t82	 32015	 3179450
t83	 36866	 3122557
t84	 27649	 3021385
t85	 30560	 3125121
t86	 32361	 3161155
t87	 32084	 3123874
t88	 30698	 3121449
t89	 35965	 3028453
t90	 35064	 3137802
t91	 32084	 3117776
t92	 32084	 3119646
t93	 31045	 3439448
t94	 30282	 3138218
t95	 31253	 3027344
t96	 32223	 3121379
t97	 31668	 3163650
t98	 33193	 3143623
t99	 34718	 3131427
92 70978

t0	 26887	 2397234
t1	 34510	 2486972
t2	 31461	 2389472
t3	 33054	 2475469
t4	 33540	 2453988
t5	 33262	 2399520
t6	 34509	 2542548
t7	 33609	 2466877
t8	 39983	 2392314
t9	 34024	 2460986
t10	 36104	 2520096
t11	 27926	 2645383
t12	 34579	 2487943
t13	 33609	 2484894
t14	 29451	 2398828
t15	 43171	 2496674
t16	 38320	 2464936
t17	 31599	 2371732
t18	 35619	 2453156
t19	 33609	 2401669
t20	 32777	 2512127
t21	 33609	 2507900
t22	 31461	 2407906
t23	 33470	 2448375
t24	 34025	 2496882
t25	 30629	 2370555
t26	 33886	 2449552
t27	 33401	 2490645
t28	 27579	 2404995
t29	 33539	 2529173
t30	 42409	 2685506
t31	 35064	 2409638
t32	 35064	 2448374
t33	 32916	 2388502
t34	 141780	 2416359
t35	 33886	 2487318
t36	 32569	 2409361
t37	 38182	 2479904
t38	 32916	 2490715
t39	 31391	 2373534
t40	 33470	 2463065
t41	 34301	 2476231
t42	 30352	 2411994
t43	 33401	 2527094
t44	 34717	 2487666
t45	 27649	 2379286
t46	 32708	 2456898
t47	 36866	 2387324
t48	 46775	 2393561
t49	 33747	 2487249
t50	 33955	 2689386
t51	 73315	 2409568
t52	 42271	 2507484
t53	 33401	 2370208
t54	 34302	 2462857
t55	 34926	 2459046
t56	 30629	 2406034
t57	 34302	 2574355
t58	 30213	 2477548
t59	 29104	 2394116
t60	 33193	 2450176
t61	 31529	 2487041
t62	 31391	 2367921
t63	 32916	 2461471
t64	 32292	 2403262
t65	 34163	 2467431
t66	 34787	 2532916
t67	 38944	 2392591
t68	 33262	 2446989
t69	 32985	 2451700
t70	 30837	 2681695
t71	 32361	 2523768
t72	 32915	 2477963
t73	 30907	 2409846
t74	 41647	 2564792
t75	 27511	 2530005
t76	 27233	 2374574
t77	 33955	 2458006
t78	 33192	 2450384
t79	 35895	 2420032
t80	 32638	 2504089
t81	 30352	 2398481
t82	 35757	 2466599
t83	 34510	 2441791
t84	 32985	 2378731
t85	 33885	 2510187
t86	 34856	 2500208
t87	 30352	 2403956
t88	 34995	 2461056
t89	 37558	 2660906
t90	 38460	 2441653
t91	 34024	 2506999
t92	 32846	 2462857
t93	 26402	 2391690
t94	 33609	 2513859
t95	 34024	 2419824
t96	 36034	 2383721
t97	 35133	 2445741
t98	 42202	 2425229
t99	 33886	 2507276
93 37924

t0	 32915	 967514
t1	 4158	 885260
t2	 4365	 779444
t3	 3880	 792333
t4	 4227	 796352
t5	 4504	 797738
t6	 4781	 877290
t7	 4019	 802173
t8	 4504	 788452
t9	 4643	 790324
t10	 4573	 946933
t11	 4574	 775632
t12	 3603	 778266
t13	 4435	 790185
t14	 4019	 785334
t15	 4504	 867589
t16	 4296	 780830
t17	 4158	 781107
t18	 4851	 802103
t19	 4227	 932589
t20	 4643	 781176
t21	 4228	 778612
t22	 3949	 979502
t23	 5266	 842989
t24	 6237	 1071666
t25	 5682	 1068894
t26	 5197	 1070210
t27	 5821	 1137220
t28	 4089	 1065152
t29	 3881	 1095088
t30	 3812	 1178868
t31	 4088	 1108046
t32	 3811	 1111927
t33	 4504	 1409901
t34	 6375	 912285
t35	 3811	 816864
t36	 3326	 1004380
t37	 5266	 1237630
t38	 4158	 1079497
t39	 4020	 1070349
t40	 3742	 1327161
t41	 3950	 2549269
t42	 5336	 966128
t43	 4504	 851650
t44	 4158	 1005835
t45	 5613	 999460
t46	 3395	 906602
t47	 3395	 868628
t48	 4366	 1034246
t49	 5336	 1161681
t50	 4296	 965989
t51	 3257	 829406
t52	 4574	 840079
t53	 4713	 839246
t54	 4365	 1053926
t55	 4158	 815340
t56	 4158	 1077625
t57	 4366	 1104374
t58	 4990	 1091693
t59	 5474	 971949
t60	 4158	 799470
t61	 3604	 944092
t62	 4643	 861560
t63	 4227	 880824
t64	 4712	 1010616
t65	 4365	 900297
t66	 4573	 837237
t67	 4504	 800094
t68	 3257	 849780
t69	 4504	 817557
t70	 3465	 900782
t71	 3396	 774177
t72	 3604	 1053095
t73	 4435	 770158
t74	 3257	 984423
t75	 4851	 850196
t76	 4851	 775979
t77	 3327	 781107
t78	 4297	 939656
t79	 4851	 847424
t80	 4574	 801411
t81	 3187	 774594
t82	 3812	 787344
t83	 4435	 906464
t84	 3811	 779097
t85	 3603	 786166
t86	 4435	 832456
t87	 3604	 907434
t88	 4782	 856293
t89	 4505	 806262
t90	 3396	 900574
t91	 5612	 834465
t92	 4643	 779582
t93	 3603	 780276
t94	 3950	 785057
t95	 4366	 787413
t96	 4920	 926352
t97	 4158	 834049
t98	 3465	 778474
t99	 3950	 782147
94 49860

t0	 4435	 1478435
t1	 4296	 1157871
t2	 4782	 1095851
t3	 4920	 1262854
t4	 4781	 1094049
t5	 4850	 1135280
t6	 6653	 1233404
t7	 5128	 1094672
t8	 4920	 1106175
t9	 5058	 1097652
t10	 4920	 1192657
t11	 4990	 1108185
t12	 4781	 1107285
t13	 5059	 1433393
t14	 5405	 1228137
t15	 4989	 1174294
t16	 6306	 1368739
t17	 4643	 1272764
t18	 4643	 1213723
t19	 4642	 1478574
t20	 6306	 1227374
t21	 5405	 1181570
t22	 4574	 1102988
t23	 7414	 1121144
t24	 4920	 1188083
t25	 4504	 1311292
t26	 5267	 1213308
t27	 5128	 1340674
t28	 5890	 1232572
t29	 4712	 1172770
t30	 4851	 1103958
t31	 5059	 1330627
t32	 6722	 1211229
t33	 5059	 1097305
t34	 4920	 1200142
t35	 5266	 1161820
t36	 6445	 1176303
t37	 4574	 1217673
t38	 4851	 1104721
t39	 5197	 1150456
t40	 4505	 1400408
t41	 4643	 1115323
t42	 5751	 1323835
t43	 4227	 1276853
t44	 4712	 1141309
t45	 6998	 1120867
t46	 4782	 1376015
t47	 4712	 1338664
t48	 5683	 1290296
t49	 4574	 1325983
t50	 4920	 1093910
t51	 4989	 1102919
t52	 5059	 1275466
t53	 4781	 1101810
t54	 5336	 1154753
t55	 5128	 1207625
t56	 4921	 1099731
t57	 4713	 1122391
t58	 4989	 1339218
t59	 5682	 1111581
t60	 4088	 1228622
t61	 5198	 1093218
t62	 4782	 1201320
t63	 5197	 1104790
t64	 5475	 1131469
t65	 4713	 1195360
t66	 4782	 1109571
t67	 5336	 1145259
t68	 4850	 1207556
t69	 6098	 1129944
t70	 4782	 1111719
t71	 5058	 1199379
t72	 4435	 1100147
t73	 5267	 1108878
t74	 5058	 1190579
t75	 4366	 1200141
t76	 4920	 1101741
t77	 5128	 1175334
t78	 4504	 1274981
t79	 5058	 1099524
t80	 5128	 1109017
t81	 5058	 1201805
t82	 4366	 1119549
t83	 5128	 1105759
t84	 5267	 1225573
t85	 4642	 1175818
t86	 3880	 1092386
t87	 4850	 1129459
t88	 5197	 1096128
t89	 4781	 1236730
t90	 4781	 1169859
t91	 4989	 1257241
t92	 6236	 1425008
t93	 4850	 1525210
t94	 4920	 1456537
t95	 4365	 1273180
t96	 4781	 1379549
t97	 5405	 1285306
t98	 4296	 1473792
t99	 4296	 1342615
95 29990

t0	 5128	 625121
t1	 2356	 596987
t2	 2425	 660532
t3	 3118	 696081
t4	 4297	 830654
t5	 5267	 814162
t6	 5405	 727126
t7	 3465	 692547
t8	 3535	 844236
t9	 4088	 690260
t10	 3049	 676816
t11	 3811	 699337
t12	 4297	 690883
t13	 3673	 861698
t14	 3812	 674668
t15	 3465	 776672
t16	 4296	 690606
t17	 4435	 767317
t18	 4365	 806331
t19	 5474	 780622
t20	 2910	 700931
t21	 3465	 746321
t22	 3049	 816379
t23	 5128	 862183
t24	 4296	 676608
t25	 2841	 781800
t26	 4297	 669124
t27	 3673	 803975
t28	 4227	 776464
t29	 2910	 697674
t30	 4782	 726363
t31	 4296	 776395
t32	 5128	 753112
t33	 4089	 868005
t34	 5683	 729897
t35	 3811	 761357
t36	 4574	 764476
t37	 3188	 918452
t38	 5475	 753250
t39	 3534	 685547
t40	 3535	 675916
t41	 3742	 699337
t42	 3881	 805707
t43	 5890	 755051
t44	 4296	 688597
t45	 3604	 758239
t46	 3534	 695527
t47	 5405	 840633
t48	 5267	 748468
t49	 4089	 710910
t50	 3742	 875489
t51	 4365	 759417
t52	 3742	 817002
t53	 2911	 690952
t54	 3049	 672174
t55	 3396	 762951
t56	 4297	 714930
t57	 3049	 786859
t58	 2910	 669263
t59	 4089	 918175
t60	 3673	 666491
t61	 2772	 685409
t62	 3257	 821022
t63	 5751	 720265
t64	 4019	 678272
t65	 3396	 689290
t66	 3395	 683607
t67	 3881	 853383
t68	 5751	 678688
t69	 3395	 693863
t70	 3326	 676747
t71	 4088	 700793
t72	 3672	 797391
t73	 4157	 695734
t74	 3742	 675776
t75	 3257	 735718
t76	 5890	 701070
t77	 3257	 805707
t78	 4158	 672589
t79	 3326	 696358
t80	 4435	 678756
t81	 3257	 744726
t82	 4573	 815270
t83	 4158	 693032
t84	 3326	 673005
t85	 3326	 696080
t86	 4089	 687141
t87	 3812	 698922
t88	 3950	 744518
t89	 4574	 734193
t90	 3395	 674875
t91	 3257	 692338
t92	 4020	 699130
t93	 3811	 749716
t94	 3812	 672866
t95	 3326	 696842
t96	 3950	 679449
t97	 4089	 703772
t98	 4781	 787482
t99	 2356	 699753
96 50695

t0	 3603	 1419534
t1	 4920	 1192726
t2	 4989	 1160227
t3	 4781	 1108116
t4	 5336	 1164246
t5	 4989	 1165562
t6	 6237	 1181708
t7	 4573	 1231810
t8	 6652	 1227859
t9	 5821	 1256618
t10	 6306	 1117332
t11	 4573	 1171175
t12	 4851	 1207903
t13	 4989	 1146575
t14	 5405	 1471714
t15	 4851	 1102919
t16	 4851	 1134725
t17	 7346	 1326122
t18	 4505	 1238046
t19	 4989	 1111512
t20	 4781	 1218227
t21	 4504	 1167226
t22	 4643	 1226058
t23	 5059	 1209150
t24	 4643	 1209843
t25	 4573	 1110056
t26	 4642	 1311986
t27	 6721	 1155930
t28	 4574	 1109155
t29	 4920	 1266804
t30	 5058	 1160920
t31	 4781	 1182333
t32	 4782	 1326884
t33	 4990	 1240957
t34	 4712	 1192034
t35	 6444	 1140339
t36	 6999	 1105690
t37	 5266	 1121282
t38	 4504	 1113867
t39	 5058	 1318915
t40	 4504	 1210675
t41	 5059	 1267636
t42	 4989	 1206794
t43	 4989	 1162652
t44	 7415	 1246986
t45	 5683	 1356404
t46	 4989	 1232295
t47	 4851	 1216495
t48	 4781	 1308867
t49	 4712	 1221693
t50	 5543	 1231463
t51	 5821	 1205824
t52	 5752	 1216842
t53	 7137	 1398606
t54	 6029	 1121421
t55	 4989	 1229108
t56	 4712	 1164662
t57	 4989	 1200627
t58	 5059	 1233473
t59	 4989	 1236869
t60	 5682	 1224534
t61	 5405	 1110403
t62	 5266	 1125232
t63	 4990	 1345664
t64	 4366	 1108324
t65	 4851	 1114561
t66	 4851	 1252182
t67	 4782	 1105344
t68	 4574	 1117124
t69	 4989	 1238185
t70	 4781	 1155514
t71	 5058	 1155515
t72	 6860	 1302561
t73	 4990	 1117540
t74	 4505	 1113729
t75	 4782	 1112413
t76	 5266	 1217534
t77	 5267	 1111165
t78	 4920	 1114630
t79	 5336	 1201042
t80	 6999	 1146576
t81	 5198	 1127033
t82	 5059	 1226682
t83	 4574	 1233404
t84	 4573	 1258420
t85	 5267	 1180322
t86	 4642	 1260013
t87	 4435	 1287316
t88	 6445	 1215040
t89	 4573	 1105899
t90	 5336	 1116916
t91	 5128	 1390013
t92	 5751	 1277199
t93	 5821	 1227236
t94	 3535	 1226127
t95	 5128	 1328617
t96	 4851	 1105136
t97	 5198	 1295147
t98	 4782	 1215248
t99	 4989	 1152397
97 26723

t0	 5751	 436358
t1	 3880	 434211
t2	 4228	 428528
t3	 2910	 518058
t4	 2980	 604332
t5	 3257	 592760
t6	 2634	 635585
t7	 3464	 639257
t8	 3118	 642029
t9	 2495	 626507
t10	 4642	 626438
t11	 2495	 586731
t12	 4366	 614796
t13	 3257	 561160
t14	 2979	 657760
t15	 2911	 608421
t16	 3811	 570308
t17	 2425	 630042
t18	 3049	 585484
t19	 3327	 559705
t20	 2633	 684023
t21	 2495	 543282
t22	 2703	 555894
t23	 4989	 584653
t24	 3257	 551598
t25	 2841	 533235
t26	 2633	 707792
t27	 3534	 555617
t28	 2841	 532125
t29	 2633	 544738
t30	 2634	 602739
t31	 2911	 605995
t32	 2564	 711118
t33	 3464	 624705
t34	 3603	 557696
t35	 2911	 611886
t36	 3257	 598026
t37	 3604	 572734
t38	 3465	 757824
t39	 3465	 608975
t40	 3049	 560399
t41	 3049	 643138
t42	 3603	 599135
t43	 2564	 539817
t44	 2772	 670926
t45	 4227	 554647
t46	 2564	 546955
t47	 2633	 600106
t48	 3049	 574397
t49	 2980	 532542
t50	 2703	 546886
t51	 4920	 561646
t52	 3257	 536561
t53	 2910	 547787
t54	 2979	 639881
t55	 3257	 530393
t56	 2633	 570585
t57	 2772	 692200
t58	 2703	 538570
t59	 2425	 542589
t60	 2911	 554439
t61	 3742	 540511
t62	 3118	 590612
t63	 5751	 658799
t64	 4019	 762397
t65	 4643	 562200
t66	 2633	 546401
t67	 2356	 531640
t68	 2634	 576476
t69	 3188	 660878
t70	 3811	 595393
t71	 2564	 548410
t72	 2772	 575644
t73	 3950	 535175
t74	 2772	 551390
t75	 2564	 552637
t76	 3049	 699129
t77	 2910	 549381
t78	 2634	 547163
t79	 2911	 536145
t80	 3257	 557073
t81	 3049	 600244
t82	 4296	 592067
t83	 2495	 552360
t84	 2772	 544183
t85	 2634	 540095
t86	 3119	 662125
t87	 4366	 552846
t88	 2703	 545154
t89	 3257	 559636
t90	 2980	 549658
t91	 3049	 564071
t92	 3534	 549311
t93	 2634	 550351
t94	 2703	 539263
t95	 3049	 669124
t96	 2564	 554370
t97	 2702	 534344
t98	 3049	 555132
t99	 2980	 608768
98 84992

t0	 36381	 2831513
t1	 28550	 2671092
t2	 26609	 2587590
t3	 33886	 2672617
t4	 34994	 2711284
t5	 31461	 2653907
t6	 32708	 2892702
t7	 39014	 2994152
t8	 42687	 2935388
t9	 26125	 2949386
t10	 30906	 2816960
t11	 28827	 2979253
t12	 27026	 2909333
t13	 30906	 2796587
t14	 40746	 2750714
t15	 31807	 2911134
t16	 29590	 2869034
t17	 29643	 2658624
t18	 29018	 2716720
t19	 34263	 2738036
t20	 40021	 2883807
t21	 34958	 2854221
t22	 26773	 2824549
t23	 33501	 2905425
t24	 27398	 2698865
t25	 48968	 2842997
t26	 37732	 2973324
t27	 29547	 2730218
t28	 28992	 2653228
t29	 36344	 2734864
t30	 29824	 2692902
t31	 33501	 2733269
t32	 33293	 2658708
t33	 32114	 2623264
t34	 35651	 2672025
t35	 29825	 2584839
t36	 31975	 2746379
t37	 28160	 2632281
t38	 32530	 2633807
t39	 32183	 2663563
t40	 35859	 2745616
t41	 26843	 2829888
t42	 29686	 2716484
t43	 32808	 2736251
t44	 36552	 2758378
t45	 40437	 2579637
t46	 34680	 2961464
t47	 28160	 2644349
t48	 33640	 2581717
t49	 35789	 2784041
t50	 34680	 2748736
t51	 42587	 2723420
t52	 26703	 2537466
t53	 34125	 2877052
t54	 31143	 2662037
t55	 30935	 2692139
t56	 26426	 2690266
t57	 42587	 2756644
t58	 33016	 2718704
t59	 26911	 2680833
t60	 27536	 2731257
t61	 32600	 2726264
t62	 28229	 2821218
t63	 37524	 3209981
t64	 32322	 3034569
t65	 35790	 3057805
t66	 24692	 2942182
t67	 23651	 2809288
t68	 26148	 2877607
t69	 31143	 2856869
t70	 32114	 2609808
t71	 34333	 2675284
t72	 34888	 3062451
t73	 35512	 2959314
t74	 28645	 2823992
t75	 28299	 2956678
t76	 32669	 2863805
t77	 27328	 2722033
t78	 27189	 2709618
t79	 25178	 3146794
t80	 36622	 2911177
t81	 32530	 2846187
t82	 35790	 2740968
t83	 32877	 2991427
t84	 28021	 2851875
t85	 32114	 2799994
t86	 29548	 2658221
t87	 35374	 2706427
t88	 43420	 2848615
t89	 33709	 2982341
t90	 39396	 2657390
t91	 34541	 3011194
t92	 25317	 3219344
t93	 23860	 2952378
t94	 49107	 2852637
