Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t87	 7052	 1265825
t88	 6074	 1276787
t89	 5655	 1382632
t90	 5236	 1237338
t91	 5446	 1255282
t92	 5586	 1347863
t93	 5237	 1241528
t94	 6353	 1574287
t95	 4957	 1849026
t96	 4189	 1699054
t97	 5376	 1309602
t98	 5795	 1237548
t99	 5376	 1249696
88 38157

t0	 5725	 606521
t1	 4259	 686184
t2	 3980	 791402
t3	 4189	 804389
t4	 4328	 904231
t5	 6772	 881260
t6	 3910	 785538
t7	 3561	 806344
t8	 4050	 812209
t9	 4468	 812976
t10	 5725	 798873
t11	 3840	 804598
t12	 4887	 805646
t13	 4259	 812138
t14	 5027	 889848
t15	 4049	 812698
t16	 4678	 815839
t17	 4329	 800060
t18	 4399	 931740
t19	 5516	 792589
t20	 3771	 788679
t21	 4608	 809416
t22	 4538	 813116
t23	 4259	 875255
t24	 4678	 807252
t25	 4677	 812278
t26	 4608	 817026
t27	 4818	 897039
t28	 4678	 792939
t29	 3701	 789657
t30	 4468	 802434
t31	 4608	 808788
t32	 4399	 910933
t33	 3910	 797825
t34	 4259	 802434
t35	 4678	 802922
t36	 4398	 879375
t37	 4887	 796569
t38	 3631	 797825
t39	 4678	 799222
t40	 4398	 800479
t41	 4329	 869949
t42	 4120	 795032
t43	 4887	 801317
t44	 4468	 796429
t45	 4468	 947938
t46	 4958	 789098
t47	 3631	 791402
t48	 4050	 802364
t49	 5027	 809695
t50	 4887	 864014
t51	 4189	 796430
t52	 4120	 798105
t53	 4399	 805366
t54	 4259	 872532
t55	 4468	 799292
t56	 4399	 795871
t57	 4399	 802364
t58	 4747	 801806
t59	 4817	 926293
t60	 3910	 798733
t61	 4259	 797547
t62	 4259	 805506
t63	 4748	 870228
t64	 5307	 796011
t65	 5516	 853542
t66	 4888	 807112
t67	 4189	 812977
t68	 4608	 873370
t69	 4189	 799571
t70	 4468	 802992
t71	 4190	 798594
t72	 4678	 924827
t73	 4887	 792939
t74	 4259	 791123
t75	 4259	 808926
t76	 4608	 810533
t77	 5167	 871415
t78	 4468	 795941
t79	 4818	 797337
t80	 4259	 806832
t81	 4049	 869879
t82	 4817	 790564
t83	 4119	 800409
t84	 4678	 800340
t85	 4887	 804878
t86	 4608	 918753
t87	 3910	 913656
t88	 5586	 1117319
t89	 5515	 1229938
t90	 5236	 1154393
t91	 5027	 1193632
t92	 4887	 1202428
t93	 5306	 1176247
t94	 5515	 1185672
t95	 5166	 1299687
t96	 5236	 1153905
t97	 5236	 1193073
t98	 6074	 1171918
t99	 5865	 1171360
89 84874

t0	 20527	 4028855
t1	 35538	 4245296
t2	 50689	 4221348
t3	 37563	 4245854
t4	 33304	 4255071
t5	 31209	 3873089
t6	 39937	 4271129
t7	 33374	 4324750
t8	 35259	 4238454
t9	 38192	 4215134
t10	 35258	 4301709
t11	 33304	 4075215
t12	 45243	 4347930
t13	 34980	 4078358
t14	 32466	 3898992
t15	 29184	 3820445
t16	 32955	 3960013
t17	 29255	 3954149
t18	 36795	 3880489
t19	 34980	 4091972
t20	 33094	 4267986
t21	 34630	 4318048
t22	 34002	 4038979
t23	 36795	 4213877
t24	 32117	 4439882
t25	 35398	 4061321
t26	 35607	 4363290
t27	 49222	 4346883
t28	 36446	 4283207
t29	 32466	 4081010
t30	 34211	 4327054
t31	 33444	 4293890
t32	 35049	 4200192
t33	 41123	 3961689
t34	 35817	 3897316
t35	 30372	 3974746
t36	 33164	 3987732
t37	 36656	 4005326
t38	 31768	 3732822
t39	 40286	 4005466
t40	 30512	 4027599
t41	 32606	 4012449
t42	 86017	 3595697
t43	 35399	 4022711
t44	 34840	 4325448
t45	 28696	 3975165
t46	 33444	 4259330
t47	 37004	 4227282
t48	 32396	 4210735
t49	 31279	 4393522
t50	 31209	 4150551
t51	 36795	 4281322
t52	 34421	 4353516
t53	 32746	 4336270
t54	 34421	 4002184
t55	 35329	 4442256
t56	 37214	 4284604
t57	 31628	 4120668
t58	 47268	 4336201
t59	 33723	 4014473
t60	 33653	 4379489
t61	 33164	 4606471
t62	 31767	 4053083
t63	 36865	 4442396
t64	 50689	 4468508
t65	 83643	 15241773
t66	 35747	 4002604
t67	 33304	 4025364
t68	 110245	 3541237
t69	 40216	 16137904
t70	 8063017	 7355329
t71	 35329	 3716065
t72	 33234	 4064393
t73	 41613	 4420193
t74	 36795	 3474559
t75	 35887	 15793275
t76	 42520	 4075983
t77	 42450	 3376184
t78	 33653	 34004742
t79	 34839	 4034301
t80	 34910	 3635563
t81	 35678	 3808785
t82	 41752	 16141743
t83	 32117	 3711945
t84	 32746	 3617060
t85	 39727	 23870605
t86	 30092	 11510696
t87	 33304	 23717630
t88	 30999	 3739943
t89	 60952	 4465785
t90	 32955	 16088052
t91	 30720	 4306737
t92	 31768	 4152924
t93	 32047	 15909594
t94	 37632	 3908277
t95	 45313	 4072213
t96	 34491	 15985627
t97	 32536	 4275108
t98	 48176	 4191325
t99	 33863	 13865283
90 24280

t0	 20387	 849910
t1	 3421	 747416
t2	 3142	 844186
t3	 3980	 775972
t4	 3073	 741761
t5	 2793	 754049
t6	 3072	 671523
t7	 2723	 720257
t8	 2932	 671243
t9	 3212	 673059
t10	 3979	 660072
t11	 3351	 666076
t12	 3282	 778206
t13	 3212	 12798374
t14	 4049	 695959
t15	 3142	 722491
t16	 3421	 670615
t17	 2932	 698193
t18	 3282	 749790
t19	 3980	 671522
t20	 3351	 680739
t21	 2862	 692120
t22	 2653	 678086
t23	 3770	 757959
t24	 3770	 708806
t25	 4748	 715788
t26	 4609	 718999
t27	 4050	 778555
t28	 4538	 11426005
t29	 4608	 2124463
t30	 4259	 1735988
t31	 4538	 1560532
t32	 4608	 2048360
t33	 4398	 1705338
t34	 4539	 2371275
t35	 5027	 2001861
t36	 5027	 2256003
t37	 4119	 1987757
t38	 3910	 1951101
t39	 3701	 2190582
t40	 3980	 1753303
t41	 3561	 1825706
t42	 3142	 1500138
t43	 5585	 1671475
t44	 4329	 1897201
t45	 4539	 1924920
t46	 3910	 2211179
t47	 4399	 2264660
t48	 4189	 1590974
t49	 4468	 1565349
t50	 3421	 2110849
t51	 4608	 1670917
t52	 4678	 1324263
t53	 3491	 1915564
t54	 3491	 2310462
t55	 4888	 1937697
t56	 4817	 1701498
t57	 3352	 2347536
t58	 4189	 2471745
t59	 4119	 6006139
t60	 3979	 816118
t61	 4189	 784909
t62	 3630	 812976
t63	 3631	 1310160
t64	 4957	 1969534
t65	 3770	 2002838
t66	 4329	 2218788
t67	 5376	 1658838
t68	 3770	 2275203
t69	 5096	 1613176
t70	 3421	 1474654
t71	 3910	 2278415
t72	 5027	 2200496
t73	 4818	 1550897
t74	 5516	 2107985
t75	 4329	 2007376
t76	 4608	 2274575
t77	 3631	 1937486
t78	 4259	 941305
t79	 4399	 831339
t80	 3421	 832246
t81	 3141	 894036
t82	 4189	 982219
t83	 3211	 865201
t84	 3491	 693515
t85	 3212	 695889
t86	 3351	 704268
t87	 4329	 1218208
t88	 3771	 789098
t89	 4468	 943119
t90	 4189	 1057134
t91	 3561	 973351
t92	 3561	 848026
t93	 3491	 1541192
t94	 6354	 2321005
t95	 333807	 2277577
t96	 5376	 1796103
t97	 4468	 2363734
t98	 4468	 1813139
t99	 7331	 2566978
91 46847

t0	 15779	 5870690
t1	 5306	 3746227
t2	 6424	 3797754
t3	 6005	 3954637
t4	 5236	 3841809
t5	 5097	 4348907
t6	 5586	 4467740
t7	 5237	 3844951
t8	 3771	 3917703
t9	 6145	 4199563
t10	 5027	 3858776
t11	 5237	 3863802
t12	 284723	 3573703
t13	 5446	 4487429
t14	 4817	 3536140
t15	 4538	 3286675
t16	 4747	 3726328
t17	 5096	 3248135
t18	 5446	 3173289
t19	 5027	 3511703
t20	 5097	 3640101
t21	 4888	 3645687
t22	 4468	 3177548
t23	 5445	 3708175
t24	 4887	 3621529
t25	 5376	 3663770
t26	 6353	 3413118
t27	 5795	 3751533
t28	 5236	 3553106
t29	 5306	 2610126
t30	 5237	 4852584
t31	 5306	 3652040
t32	 6075	 3675290
t33	 6423	 3690022
t34	 5306	 3965250
t35	 6494	 3823167
t36	 5097	 3788258
t37	 4818	 3725211
t38	 4748	 3572586
t39	 5027	 3411792
t40	 5096	 3949471
t41	 6074	 3878395
t42	 5865	 3416959
t43	 6423	 3087063
t44	 4887	 4320211
t45	 5166	 4567442
t46	 5516	 4426337
t47	 5167	 3592205
t48	 5446	 3554852
t49	 5446	 3732891
t50	 4468	 3735056
t51	 5237	 4043867
t52	 5307	 3829381
t53	 5516	 3844322
t54	 5027	 4079893
t55	 4957	 4349955
t56	 4887	 3763123
t57	 5236	 3817931
t58	 5027	 3405438
t59	 5027	 4139170
t60	 185161	 3558622
t61	 5027	 3686671
t62	 402439	 5372040
t63	 5585	 4187554
t64	 4748	 3935297
t65	 7191	 4478073
t66	 6004	 3749298
t67	 5306	 3236894
t68	 5167	 1496926
t69	 5656	 13647867
t70	 5655	 1476749
t71	 5865	 1527577
t72	 6493	 1568631
t73	 5446	 1519478
t74	 5585	 1605566
t75	 5935	 1438558
t76	 4678	 1449939
t77	 12131041	 1546917
t78	 5097	 1511798
t79	 5306	 1570376
t80	 6005	 1522969
t81	 5376	 1598165
t82	 5376	 1520107
t83	 5586	 1447006
t84	 5655	 13521703
t85	 5446	 1491900
t86	 5725	 1579453
t87	 5096	 1496089
t88	 4818	 1495182
t89	 5097	 1555854
t90	 6004	 1519967
t91	 5725	 13564432
t92	 5656	 1484080
t93	 6982	 1507818
t94	 6842	 1563116
t95	 5865	 1491341
t96	 6214	 1573378
t97	 6633	 1510262
t98	 5516	 1507330
t99	 5237	 9681360
92 11612

t0	 5516	 292054
t1	 2932	 263149
t2	 2513	 270271
t3	 14103	 247719
t4	 2514	 247160
t5	 2653	 236199
t6	 3351	 237665
t7	 3002	 237246
t8	 3422	 267199
t9	 2654	 310347
t10	 2863	 303644
t11	 2793	 309090
t12	 2723	 328011
t13	 3072	 315793
t14	 3072	 309579
t15	 2722	 324381
t16	 2583	 313209
t17	 2863	 310696
t18	 2723	 321867
t19	 3002	 381143
t20	 2723	 310067
t21	 2444	 326615
t22	 2513	 313768
t23	 2863	 317189
t24	 3212	 326545
t25	 3141	 369414
t26	 2723	 329966
t27	 2723	 331363
t28	 3142	 311534
t29	 2793	 15098922
t30	 5306	 389522
t31	 3352	 355869
t32	 3142	 427434
t33	 3281	 363340
t34	 3072	 351192
t35	 3002	 332131
t36	 2723	 334504
t37	 2793	 316142
t38	 2933	 307834
t39	 2863	 347002
t40	 2723	 343791
t41	 2863	 329617
t42	 2723	 446914
t43	 3352	 321099
t44	 2793	 307694
t45	 2654	 340300
t46	 2792	 307624
t47	 2932	 301689
t48	 2932	 334923
t49	 3421	 309021
t50	 2584	 306717
t51	 3142	 334435
t52	 2653	 303924
t53	 3142	 12275706
t54	 4608	 332829
t55	 2584	 338205
t56	 2793	 315165
t57	 2513	 321238
t58	 2933	 304134
t59	 2444	 314396
t60	 3072	 325219
t61	 2932	 307275
t62	 3282	 311254
t63	 3002	 363828
t64	 2792	 393782
t65	 3631	 316770
t66	 2584	 325637
t67	 2373	 315165
t68	 2653	 308392
t69	 2583	 360337
t70	 2723	 337507
t71	 2932	 349725
t72	 2723	 362432
t73	 2653	 348050
t74	 2932	 420452
t75	 3421	 358871
t76	 2792	 307205
t77	 2583	 313140
t78	 3212	 337647
t79	 3631	 314745
t80	 3700	 320122
t81	 3560	 341416
t82	 2932	 309300
t83	 2863	 327103
t84	 3700	 318935
t85	 2932	 15662503
t86	 5236	 329059
t87	 2723	 378281
t88	 2583	 309021
t89	 2723	 315653
t90	 3072	 319633
t91	 3002	 307345
t92	 3211	 322565
t93	 2793	 321797
t94	 3212	 318376
t95	 3002	 319284
t96	 2792	 325428
t97	 3701	 325009
t98	 3561	 447612
t99	 3211	 369693
93 85659

t0	 28556	 13034922
t1	 31489	 9052427
t2	 30860	 21150653
t3	 305878	 4123251
t4	 32885	 4074447
t5	 31418	 15777216
t6	 33443	 4093647
t7	 33234	 4058459
t8	 33165	 16084072
t9	 35119	 3788886
t10	 31837	 3682202
t11	 32815	 11864260
t12	 30650	 4064254
t13	 31488	 22967420
t14	 28487	 3963574
t15	 43707	 15932843
t16	 27718	 3569932
t17	 28836	 27629327
t18	 34421	 11822578
t19	 34491	 5275689
t20	 37423	 3600443
t21	 36656	 23863063
t22	 34211	 4034231
t23	 9661670	 4101257
t24	 33583	 11500780
t25	 37493	 3734287
t26	 36515	 3915678
t27	 38401	 3555130
t28	 31698	 3474630
t29	 31488	 15756619
t30	 31489	 3564696
t31	 33304	 3511355
t32	 36306	 15523142
t33	 34630	 3660349
t34	 35747	 3905345
t35	 35328	 15819386
t36	 60463	 14523329
t37	 36795	 4072003
t38	 36585	 3958338
t39	 45453	 15786990
t40	 30790	 3616851
t41	 33513	 3643592
t42	 32884	 16068431
t43	 32536	 3703497
t44	 31698	 3663700
t45	 43707	 15972290
t46	 33444	 3633748
t47	 29812	 3613011
t48	 30860	 15757457
t49	 40006	 3783510
t50	 32605	 3567559
t51	 34980	 15763531
t52	 30721	 3585223
t53	 30092	 3520640
t54	 30930	 15631083
t55	 27439	 3670403
t56	 30720	 3615873
t57	 31768	 15819945
t58	 32815	 3743085
t59	 30162	 3732123
t60	 31838	 15929421
t61	 29394	 3747134
t62	 33793	 3770244
t63	 33304	 3870365
t64	 33304	 3662164
t65	 94954	 3647711
t66	 28207	 3733798
t67	 32117	 3716134
t68	 30930	 3698889
t69	 28626	 3711875
t70	 29743	 3745668
t71	 34910	 3776318
t72	 34002	 4301011
t73	 28277	 3741898
t74	 31209	 3642195
t75	 32187	 3611754
t76	 34282	 3635633
t77	 30930	 3615804
t78	 31349	 3613011
t79	 31418	 3722698
t80	 32815	 3747064
t81	 32256	 3857239
t82	 51527	 3868341
t83	 36167	 4968344
t84	 32187	 3725141
t85	 36166	 15742097
t86	 49013	 3848302
t87	 28906	 3708244
t88	 40006	 7620431
t89	 29743	 8648102
t90	 31838	 7652268
t91	 31000	 7637816
t92	 29324	 7667140
t93	 31000	 7650732
t94	 39169	 7546772
t95	 40146	 3526854
t96	 33024	 7661694
t97	 32466	 7655759
t98	 35258	 7689901
t99	 32676	 7590967
94 37070

t0	 34980	 1373486
t1	 6144	 8473205
t2	 3980	 998277
t3	 3281	 994646
t4	 4259	 1078499
t5	 5446	 990247
t6	 4608	 1012799
t7	 4468	 996322
t8	 3491	 1097281
t9	 5097	 1017407
t10	 3142	 996043
t11	 3631	 1006446
t12	 6493	 1024319
t13	 3980	 1007562
t14	 4329	 1001907
t15	 5586	 1062860
t16	 4469	 1004910
t17	 4050	 994786
t18	 4678	 1004421
t19	 3979	 1074031
t20	 3980	 1005678
t21	 3979	 1017896
t22	 3980	 13127989
t23	 5097	 1004560
t24	 4189	 997229
t25	 4538	 997509
t26	 3909	 5128928
t27	 4469	 994297
t28	 4119	 1017128
t29	 3561	 13207793
t30	 4958	 1025367
t31	 4329	 1029626
t32	 4399	 1019850
t33	 4329	 1088134
t34	 4748	 1037446
t35	 4817	 1026275
t36	 4538	 1055389
t37	 6213	 1030952
t38	 4119	 1046453
t39	 4050	 1029417
t40	 4957	 13134064
t41	 3770	 1018106
t42	 4259	 1023900
t43	 4259	 1035281
t44	 5027	 1034234
t45	 4469	 1028857
t46	 3142	 1029207
t47	 2863	 1097211
t48	 4469	 1029975
t49	 6214	 1036537
t50	 4259	 1033815
t51	 3840	 25149691
t52	 3491	 1013567
t53	 4119	 1030533
t54	 4399	 1114945
t55	 4050	 1043311
t56	 3771	 1033046
t57	 4817	 1046871
t58	 4678	 1103495
t59	 3421	 1023062
t60	 3282	 1050082
t61	 2862	 12244845
t62	 5306	 1093511
t63	 3979	 1005608
t64	 3491	 1042193
t65	 3840	 1127233
t66	 5236	 1013637
t67	 3630	 1008052
t68	 4538	 1007632
t69	 4678	 1079965
t70	 4678	 2410443
t71	 5027	 1839600
t72	 4748	 977680
t73	 4398	 1172546
t74	 5097	 1027811
t75	 4887	 793357
t76	 4678	 788749
t77	 4329	 814932
t78	 5376	 923291
t79	 5097	 791891
t80	 5236	 900320
t81	 6005	 1363083
t82	 5027	 1403229
t83	 4817	 1078499
t84	 4329	 867435
t85	 3561	 1008470
t86	 5516	 792101
t87	 4258	 778136
t88	 5167	 949124
t89	 4678	 788400
t90	 6144	 1050990
t91	 5166	 938861
t92	 4050	 1091206
t93	 5166	 868902
t94	 4259	 798105
t95	 4050	 788050
t96	 3142	 799292
t97	 4259	 789587
t98	 3701	 1378373
t99	 5236	 1064047
95 70562

t0	 4887	 4610590
t1	 38470	 5380487
t2	 43218	 2771199
t3	 36376	 2493877
t4	 36166	 3365711
t5	 30860	 2744319
t6	 31070	 3473442
t7	 27509	 2806388
t8	 31768	 3433226
t9	 37563	 3072679
t10	 37423	 2814277
t11	 31698	 2817559
t12	 30791	 2441861
t13	 34770	 2829358
t14	 28137	 2562927
t15	 38540	 2664236
t16	 33304	 2937997
t17	 27439	 2528856
t18	 30092	 2428456
t19	 34142	 3566651
t20	 28765	 2936392
t21	 29394	 2558180
t22	 36864	 2776505
t23	 32466	 2575566
t24	 34281	 2530881
t25	 28766	 2664166
t26	 26880	 2656207
t27	 29464	 2677152
t28	 25135	 2707872
t29	 39936	 4213387
t30	 22482	 2431528
t31	 39518	 2486057
t32	 31977	 2531719
t33	 33374	 2338389
t34	 32186	 2514823
t35	 31070	 3071911
t36	 29394	 3214551
t37	 35818	 3739873
t38	 28486	 3264962
t39	 33793	 3226910
t40	 31349	 3119387
t41	 30721	 2464482
t42	 31768	 2707035
t43	 38819	 2513635
t44	 38191	 2566908
t45	 25833	 2404229
t46	 34142	 2476980
t47	 33862	 2874671
t48	 27090	 2622274
t49	 34002	 2593858
t50	 33653	 2516358
t51	 29743	 2433831
t52	 40286	 2526482
t53	 32885	 2579195
t54	 27509	 2576683
t55	 34141	 2606286
t56	 40006	 2615921
t57	 28975	 2479493
t58	 36236	 2694119
t59	 36656	 2577800
t60	 28137	 2438161
t61	 33094	 2518174
t62	 32955	 2567256
t63	 32187	 2373020
t64	 33793	 2447516
t65	 33165	 2440325
t66	 38889	 2423778
t67	 45662	 2550151
t68	 32675	 2387542
t69	 34212	 2473350
t70	 34212	 2483822
t71	 32815	 2462178
t72	 34770	 2572284
t73	 34002	 2607263
t74	 43637	 2520897
t75	 32535	 2500719
t76	 32954	 3017452
t77	 47547	 2490734
t78	 34910	 2419728
t79	 34490	 2552455
t80	 34351	 2438021
t81	 34491	 4731307
t82	 27928	 3027436
t83	 28277	 2531998
t84	 35887	 2558460
t85	 32257	 2420357
t86	 32954	 2519012
t87	 34211	 2497716
t88	 32885	 2422172
t89	 36864	 2516010
t90	 33513	 2473140
t91	 33583	 2358985
t92	 32396	 2404578
t93	 34700	 2667518
t94	 34211	 2698587
t95	 31768	 2541214
t96	 34560	 2476352
t97	 28696	 2326310
t98	 33373	 2495832
t99	 31279	 2718625
96 27563

t0	 5166	 1089321
t1	 3421	 658746
t2	 3352	 668590
t3	 2932	 648343
t4	 3490	 752932
t5	 3700	 650576
t6	 2863	 688698
t7	 3491	 656581
t8	 3561	 672150
t9	 4189	 801666
t10	 4189	 676689
t11	 3840	 647505
t12	 3212	 668381
t13	 3422	 657069
t14	 4189	 677667
t15	 7261	 681297
t16	 4539	 667822
t17	 5795	 669568
t18	 3421	 653998
t19	 3491	 649390
t20	 4678	 742039
t21	 4538	 643036
t22	 3491	 668729
t23	 4468	 723677
t24	 4817	 939838
t25	 4469	 1013219
t26	 4888	 984103
t27	 5027	 942142
t28	 4049	 998137
t29	 5446	 925385
t30	 5167	 967138
t31	 4119	 906464
t32	 4189	 993040
t33	 3980	 897457
t34	 3980	 956386
t35	 4189	 962529
t36	 4539	 1047499
t37	 4608	 942282
t38	 4957	 956594
t39	 5027	 945842
t40	 6284	 1080314
t41	 3630	 954011
t42	 4957	 951428
t43	 5516	 904509
t44	 5167	 1045475
t45	 5027	 935789
t46	 5236	 974678
t47	 4539	 1088344
t48	 6633	 999813
t49	 3840	 946960
t50	 4538	 962111
t51	 6912	 924617
t52	 4189	 901158
t53	 4608	 911072
t54	 4818	 975307
t55	 8518	 1018454
t56	 4119	 981450
t57	 5655	 1003164
t58	 5027	 971256
t59	 5167	 1067817
t60	 4329	 948705
t61	 4329	 903043
t62	 3630	 925316
t63	 4329	 961342
t64	 4050	 991853
t65	 4328	 957991
t66	 3910	 1040168
t67	 4608	 951358
t68	 3980	 943119
t69	 4748	 933555
t70	 4888	 1092463
t71	 3840	 920218
t72	 3491	 939838
t73	 3771	 952545
t74	 3770	 1033605
t75	 5445	 929993
t76	 5446	 921755
t77	 4887	 940047
t78	 3631	 1012031
t79	 4259	 950451
t80	 4468	 961552
t81	 4469	 921825
t82	 118274	 956176
t83	 3701	 930901
t84	 4678	 987873
t85	 4538	 1017617
t86	 4817	 944166
t87	 4049	 908768
t88	 3840	 919311
t89	 4539	 963297
t90	 5027	 938651
t91	 4678	 927201
t92	 4818	 923570
t93	 4469	 965461
t94	 4747	 679132
t95	 4747	 659584
t96	 3980	 683043
t97	 3910	 668939
t98	 3631	 677597
t99	 5027	 667891
97 34171

t0	 3282	 801875
t1	 4259	 763545
t2	 3910	 783024
t3	 4817	 950241
t4	 4468	 757609
t5	 3142	 760402
t6	 4050	 761798
t7	 4119	 761310
t8	 4189	 933764
t9	 3631	 766616
t10	 3840	 783303
t11	 4259	 764312
t12	 4189	 865760
t13	 5376	 768431
t14	 4748	 808787
t15	 4469	 786166
t16	 4748	 816746
t17	 3352	 859406
t18	 3281	 798873
t19	 3840	 755794
t20	 4050	 891035
t21	 6773	 995275
t22	 4468	 755794
t23	 3770	 765080
t24	 3212	 768431
t25	 3631	 771015
t26	 4329	 846908
t27	 3840	 763754
t28	 3422	 751535
t29	 3631	 778346
t30	 3771	 749929
t31	 5027	 849003
t32	 3980	 794125
t33	 4329	 764522
t34	 3771	 778625
t35	 5934	 1095396
t36	 4049	 823100
t37	 3980	 841742
t38	 6563	 978169
t39	 3910	 1032070
t40	 4818	 977541
t41	 4259	 968743
t42	 4189	 808648
t43	 4050	 838950
t44	 4119	 756492
t45	 3281	 757191
t46	 3980	 752233
t47	 4259	 768362
t48	 3979	 864922
t49	 3212	 763405
t50	 3281	 768222
t51	 3910	 746997
t52	 3421	 892640
t53	 8239	 752443
t54	 4399	 741551
t55	 4049	 746369
t56	 4888	 745112
t57	 4258	 823728
t58	 4189	 748743
t59	 3561	 745391
t60	 4259	 750000
t61	 4189	 764242
t62	 4468	 861710
t63	 4748	 746787
t64	 3212	 783233
t65	 4399	 740015
t66	 4189	 743576
t67	 4050	 837692
t68	 4748	 755027
t69	 5167	 785188
t70	 4120	 747276
t71	 4119	 740364
t72	 3421	 811301
t73	 3770	 750418
t74	 3491	 746299
t75	 4189	 751256
t76	 4259	 742668
t77	 4539	 874766
t78	 4538	 757889
t79	 3561	 771154
t80	 3491	 749859
t81	 3491	 821703
t82	 4120	 769199
t83	 3910	 780929
t84	 4119	 765429
t85	 3910	 760263
t86	 4957	 829593
t87	 4119	 753281
t88	 3631	 752861
t89	 3910	 761310
t90	 2862	 774924
t91	 4120	 878118
t92	 4119	 764731
t93	 4398	 754956
t94	 4398	 760891
t95	 4399	 766826
t96	 5516	 758657
t97	 3421	 773668
t98	 3631	 858359
t99	 4329	 750977
98 78027

t0	 3142	 2644198
t1	 32536	 2714296
t2	 29394	 2696004
t3	 33234	 2648456
t4	 34282	 2636937
t5	 39448	 2544007
t6	 35468	 2531439
t7	 33513	 2634633
t8	 32606	 2567256
t9	 32466	 2510563
t10	 32885	 2715344
t11	 32466	 2823843
t12	 31070	 2747391
t13	 30162	 2682109
t14	 35049	 2780345
t15	 29603	 2533464
t16	 33444	 2833198
t17	 25274	 2625905
t18	 30301	 2453311
t19	 35817	 2583734
t20	 29953	 2547637
t21	 32396	 2819514
t22	 29464	 3243038
t23	 25414	 2670170
t24	 34700	 3836503
t25	 34141	 2678898
t26	 31209	 2539957
t27	 33932	 3275993
t28	 35329	 3396640
t29	 32396	 3546403
t30	 29883	 2637774
t31	 33165	 2560554
t32	 108639	 2555248
t33	 34700	 2624160
t34	 35119	 2891846
t35	 23739	 2487314
t36	 34142	 2623461
t37	 33792	 2774620
t38	 30511	 2761354
t39	 36376	 2742154
t40	 35329	 2912653
t41	 29534	 2690488
t42	 37912	 2636238
t43	 34700	 2717369
t44	 34560	 2781741
t45	 31000	 2548196
t46	 27788	 2604261
t47	 45592	 2626394
t48	 32606	 2463785
t49	 33444	 3193257
t50	 33443	 3018080
t51	 32256	 2876347
t52	 37074	 2806947
t53	 36306	 2704731
t54	 39727	 12010740
t55	 29114	 3483077
t56	 30999	 3048731
t57	 31698	 2640358
t58	 33723	 2589669
t59	 41054	 2581221
t60	 30651	 2659349
t61	 23669	 2603982
t62	 33723	 2644127
t63	 28556	 2591415
t64	 30372	 2719602
t65	 33513	 2712761
t66	 33933	 2624229
t67	 31069	 2534512
t68	 33653	 2595394
t69	 32606	 2667867
t70	 31768	 2580662
t71	 49362	 3455778
t72	 34211	 2759958
t73	 34840	 2606983
t74	 30161	 2445771
t75	 35398	 2578637
t76	 34770	 2566419
t77	 31628	 2583525
t78	 35119	 2698796
t79	 46709	 2724490
t80	 31000	 2524178
t81	 35747	 2556783
t82	 35399	 2673592
t83	 31489	 2675406
t84	 27718	 2572074
t85	 34421	 2640707
t86	 32745	 2670798
t87	 32605	 2674290
t88	 40635	 2681062
t89	 39727	 2613128
t90	 32605	 2555807
t91	 34351	 3787838
t92	 32605	 3710828
t93	 33303	 3655740
t94	 32815	 3885725
t95	 31280	 3762564
t96	 30511	 3502627
t97	 34281	 3500462
t98	 31907	 2653833
t99	 34701	 2842973
99 63724

t0	 31629	 3009143
t1	 30371	 3199959
t2	 30441	 3104168
t3	 30651	 2508539
t4	 26601	 2897153
t5	 31419	 3321375
t6	 31837	 3251766
t7	 43218	 3108845
t8	 27648	 3059134
t9	 24995	 2438301
t10	 30511	 2435857
t11	 33793	 2408139
t12	 33444	 2408906
t13	 32746	 2503791
t14	 35468	 2371484
t15	 32606	 2454987
t16	 33234	 2392080
t17	 31000	 2361011
t18	 32117	 2512658
t19	 32396	 2410373
t20	 29254	 2360732
t21	 33164	 2427967
t22	 32257	 2577800
t23	 29394	 2271432
t24	 38471	 2359963
t25	 32815	 2455337
t26	 31489	 2381677
t27	 33583	 2441931
t28	 26322	 2281556
t29	 31629	 2358428
t30	 30860	 2321143
t31	 32885	 3601770
t32	 35888	 3566860
t33	 50968	 7559478
t34	 33164	 3569443
t35	 33094	 3418563
t36	 27858	 3267056
t37	 35747	 6665093
t38	 30232	 3638565
t39	 36864	 3715925
t40	 53342	 3602608
t41	 37283	 2628140
t42	 32396	 2387891
t43	 31489	 2322471
t44	 32466	 2502395
t45	 32606	 2620040
t46	 31837	 2351305
t47	 34141	 2444026
t48	 32815	 2474188
t49	 26741	 2331966
t50	 34351	 2410861
t51	 32536	 2420218
t52	 32745	 2314929
t53	 35119	 2504420
t54	 29883	 2503581
t55	 31209	 2378884
t56	 32955	 2423219
t57	 29184	 2302851
t58	 32815	 2446749
t59	 40634	 2942745
t60	 31419	 2504071
t61	 40006	 2389567
t62	 35748	 2404508
t63	 26601	 2431389
t64	 35818	 2424895
t65	 41543	 2626463
t66	 28486	 3141521
t67	 27229	 3237731
