Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t77	 29813	 3477573
t78	 33234	 3423114
t79	 30023	 3571271
t80	 35329	 6498317
t81	 41403	 3404403
t82	 31907	 3607159
t83	 42729	 4034594
t84	 28766	 3607577
t85	 37633	 4385438
t86	 32745	 3506200
t87	 38959	 3448389
t88	 41123	 3298277
t89	 31768	 4331606
t90	 31838	 3347988
t91	 37144	 3410477
t92	 33722	 3413410
t93	 37702	 3696597
t94	 48944	 3390997
t95	 43009	 3350572
t96	 35468	 3379617
t97	 32536	 3461445
t98	 30720	 3415574
t99	 29534	 3381990
87 22917

t0	 5515	 747069
t1	 3212	 645342
t2	 3421	 12795763
t3	 5515	 661610
t4	 3072	 667824
t5	 2933	 648694
t6	 3421	 692400
t7	 3351	 643527
t8	 4608	 724379
t9	 4608	 642549
t10	 3212	 669989
t11	 3142	 639967
t12	 4189	 667614
t13	 3142	 709297
t14	 3771	 655466
t15	 3072	 655675
t16	 3351	 671943
t17	 3980	 646320
t18	 3281	 653232
t19	 2863	 12386620
t20	 3072	 646250
t21	 3142	 624675
t22	 3072	 3573226
t23	 3701	 627957
t24	 3072	 653930
t25	 3212	 5270959
t26	 4818	 647227
t27	 2863	 723610
t28	 4748	 653721
t29	 3072	 625653
t30	 2513	 5151079
t31	 3211	 628655
t32	 4608	 654699
t33	 4119	 621115
t34	 2932	 1470749
t35	 4119	 641153
t36	 2793	 655117
t37	 2793	 633961
t38	 1895601	 1519064
t39	 2723	 1991463
t40	 3072	 907165
t41	 2444	 627259
t42	 2583	 3285919
t43	 3561	 643876
t44	 3491	 643807
t45	 2723	 5939202
t46	 4049	 762221
t47	 2932	 624955
t48	 3072	 788961
t49	 3002	 982012
t50	 3700	 1131427
t51	 3282	 624745
t52	 3351	 3039456
t53	 4468	 1713373
t54	 2932	 5848995
t55	 5446	 655256
t56	 3072	 661960
t57	 2863	 642270
t58	 2653	 5158828
t59	 4887	 1496164
t60	 2863	 2044108
t61	 3422	 2785941
t62	 5516	 677808
t63	 2863	 653372
t64	 2025	 3985510
t65	 3770	 876864
t66	 3072	 673340
t67	 2793	 652813
t68	 3212	 4227994
t69	 3771	 793220
t70	 3072	 3101315
t71	 3980	 812700
t72	 2723	 1311142
t73	 3282	 3172671
t74	 4399	 682905
t75	 2933	 721934
t76	 2863	 672363
t77	 2514	 648484
t78	 3002	 663635
t79	 2723	 667475
t80	 2584	 670477
t81	 2793	 3033032
t82	 2932	 683534
t83	 3700	 832529
t84	 2653	 2394113
t85	 2863	 718164
t86	 2653	 3134549
t87	 2653	 1400511
t88	 2792	 680462
t89	 3282	 659585
t90	 3072	 852567
t91	 3002	 647367
t92	 3003	 679903
t93	 3770	 638290
t94	 2792	 680252
t95	 2932	 837416
t96	 3142	 667755
t97	 2932	 648065
t98	 2862	 666637
t99	 2723	 4054492
88 14969

t0	 3630	 371440
t1	 2584	 451593
t2	 2583	 1868790
t3	 4469	 441190
t4	 2444	 463602
t5	 2862	 3698971
t6	 3212	 438397
t7	 2933	 651835
t8	 3700	 2608040
t9	 3980	 532165
t10	 3002	 516456
t11	 2723	 530629
t12	 2932	 442726
t13	 2932	 452919
t14	 2653	 434557
t15	 5167	 2477268
t16	 4957	 460111
t17	 2723	 571752
t18	 3631	 2000610
t19	 4957	 619439
t20	 2653	 432323
t21	 2723	 1409867
t22	 3351	 1015456
t23	 2583	 1276651
t24	 2932	 427715
t25	 2514	 2492349
t26	 4539	 559884
t27	 2723	 1448686
t28	 3003	 820938
t29	 2583	 1387803
t30	 2653	 434487
t31	 2793	 2305442
t32	 3840	 4414622
t33	 4748	 575872
t34	 3282	 524694
t35	 2583	 587322
t36	 3351	 618182
t37	 2863	 1666802
t38	 4189	 443564
t39	 2792	 431974
t40	 3072	 455084
t41	 2514	 1952853
t42	 3072	 447264
t43	 2513	 2635549
t44	 3142	 881262
t45	 2932	 434068
t46	 3072	 467442
t47	 2932	 2890041
t48	 2653	 438118
t49	 3072	 454455
t50	 2723	 1777955
t51	 2863	 430996
t52	 2723	 6358118
t53	 2863	 490133
t54	 2933	 435814
t55	 2933	 464579
t56	 2862	 428203
t57	 2584	 443145
t58	 2583	 452710
t59	 2653	 435813
t60	 2793	 433928
t61	 2653	 621883
t62	 2723	 436512
t63	 2863	 442726
t64	 2514	 450616
t65	 2513	 443983
t66	 3561	 430996
t67	 2583	 464928
t68	 2792	 4542042
t69	 4818	 507029
t70	 3072	 451244
t71	 2583	 434976
t72	 2513	 2997215
t73	 3003	 456551
t74	 2583	 438466
t75	 3002	 435325
t76	 2792	 6557523
t77	 4818	 447823
t78	 2932	 431903
t79	 2723	 458017
t80	 2723	 422897
t81	 2723	 438676
t82	 3002	 442097
t83	 2443	 543057
t84	 3631	 438397
t85	 2863	 452361
t86	 2793	 431345
t87	 3142	 3078415
t88	 2793	 450755
t89	 5027	 438467
t90	 3072	 430647
t91	 2444	 3307632
t92	 4468	 504237
t93	 2792	 421501
t94	 2793	 453338
t95	 2444	 485316
t96	 2583	 4051141
t97	 2723	 594025
t98	 3421	 435325
t99	 2653	 525462
89 52263

t0	 29953	 6757557
t1	 6563	 1469981
t2	 5167	 5561617
t3	 4817	 1471796
t4	 5376	 1483945
t5	 4468	 5586543
t6	 4189	 1452177
t7	 4608	 5573906
t8	 5865	 1507055
t9	 5097	 1473821
t10	 4818	 5615797
t11	 5376	 1496163
t12	 4399	 5576000
t13	 5166	 1547272
t14	 6005	 1505520
t15	 5097	 5636184
t16	 6004	 1503913
t17	 5027	 5548700
t18	 5446	 1482689
t19	 4049	 1486109
t20	 4329	 10026509
t21	 4748	 1572267
t22	 4957	 2663057
t23	 4818	 1447499
t24	 4817	 5187733
t25	 5586	 2161264
t26	 4887	 1238459
t27	 4120	 1271903
t28	 5167	 1480035
t29	 5307	 1391085
t30	 5307	 1423202
t31	 5516	 1494767
t32	 5306	 1187212
t33	 5097	 1290545
t34	 5306	 1472984
t35	 5096	 1213953
t36	 4888	 1308628
t37	 5376	 1458670
t38	 4469	 1314213
t39	 4818	 1503285
t40	 4608	 1210671
t41	 5725	 1339558
t42	 4748	 1565704
t43	 4888	 1127725
t44	 5097	 1382567
t45	 5237	 1245022
t46	 4608	 1283074
t47	 4538	 1144413
t48	 4748	 1372443
t49	 5027	 1439330
t50	 4748	 1552438
t51	 4538	 1201386
t52	 4329	 1271834
t53	 4818	 1140712
t54	 4678	 1652559
t55	 5167	 1307371
t56	 4748	 1265340
t57	 5865	 1397928
t58	 5028	 1303671
t59	 4818	 1488623
t60	 4958	 1294175
t61	 4817	 1383963
t62	 5446	 1365601
t63	 4958	 1284052
t64	 5236	 1295851
t65	 4887	 1499515
t66	 4538	 1426274
t67	 3979	 1126608
t68	 5585	 1569265
t69	 4957	 1130658
t70	 4678	 1500981
t71	 5097	 1670642
t72	 5585	 1139734
t73	 7819	 1611296
t74	 5306	 1197894
t75	 6214	 1182464
t76	 5446	 1425018
t77	 6423	 1601032
t78	 6214	 2119373
t79	 5166	 1610668
t80	 5516	 1813214
t81	 5935	 1688027
t82	 6353	 1989718
t83	 5585	 2185073
t84	 5237	 1720285
t85	 5725	 1641039
t86	 5726	 1710510
t87	 5166	 1615346
t88	 5865	 1626237
t89	 5237	 1705972
t90	 5306	 1588465
t91	 5795	 1833602
t92	 5236	 1966189
t93	 6214	 1815239
t94	 6005	 1839117
t95	 6074	 1713233
t96	 5726	 1931279
t97	 5865	 2358086
t98	 5237	 2403189
t99	 5656	 2186609
90 95915

t0	 5516	 5451442
t1	 41333	 5182567
t2	 41892	 4901124
t3	 39588	 5048094
t4	 59975	 5176982
t5	 34700	 4563546
t6	 36027	 4541553
t7	 36307	 14235581
t8	 38051	 7779575
t9	 49293	 4312126
t10	 39308	 4407569
t11	 38610	 4410641
t12	 32885	 4473828
t13	 34561	 18740898
t14	 38191	 15380622
t15	 39728	 6832752
t16	 44405	 10243926
t17	 41962	 9686697
t18	 35888	 10764501
t19	 42590	 13462120
t20	 46919	 6889096
t21	 45941	 9778579
t22	 44615	 9563535
t23	 30720	 8716135
t24	 40006	 10115388
t25	 36516	 22848104
t26	 45312	 8967136
t27	 37214	 12795483
t28	 40286	 10328897
t29	 43288	 12736206
t30	 63815	 23084583
t31	 49432	 17075422
t32	 37423	 17257651
t33	 37074	 19934673
t34	 43219	 20972052
t35	 90207	 24917695
t36	 48734	 29640221
t37	 37144	 19472956
t38	 1326363	 13453462
t39	 38471	 11534751
t40	 43497	 4189384
t41	 37773	 11477080
t42	 52505	 10837882
t43	 1059303	 10189677
t44	 41333	 8001811
t45	 43079	 12135478
t46	 39448	 4216893
t47	 49921	 4170113
t48	 38610	 4089681
t49	 35608	 4064826
t50	 35608	 4117260
t51	 35677	 3979506
t52	 37772	 3989281
t53	 52435	 4156707
t54	 38541	 4108742
t55	 36655	 4007224
t56	 37354	 4156918
t57	 40425	 4049046
t58	 41892	 4075438
t59	 34770	 4669672
t60	 36935	 5134460
t61	 36655	 4386623
t62	 35747	 5081607
t63	 36516	 4757853
t64	 113108	 5403824
t65	 42241	 4356251
t66	 117786	 4824461
t67	 36167	 4587354
t68	 33723	 5037970
t69	 46919	 4447087
t70	 36027	 4061543
t71	 101518	 4072994
t72	 38261	 4271561
t73	 40147	 4068945
t74	 36516	 4111674
t75	 107452	 4128779
t76	 38051	 4112442
t77	 37004	 3978597
t78	 33234	 3118700
t79	 35468	 3235717
t80	 61581	 3185238
t81	 29674	 3037639
t82	 34351	 3245003
t83	 30860	 3690104
t84	 33862	 3899282
t85	 34561	 3883503
t86	 31279	 3889228
t87	 29674	 3661267
t88	 32676	 3726269
t89	 169662	 3879803
t90	 36446	 3759644
t91	 35399	 3109204
t92	 35399	 3804398
t93	 30442	 4261786
t94	 96630	 4239234
t95	 34002	 3515485
t96	 53342	 3404541
t97	 228450	 3462282
t98	 30162	 3601781
t99	 28906	 3221963
91 18846

t0	 4887	 480708
t1	 3770	 472818
t2	 2583	 518131
t3	 1955	 514849
t4	 2513	 452431
t5	 2583	 460041
t6	 2653	 468280
t7	 3281	 464859
t8	 2793	 451104
t9	 2653	 478054
t10	 3421	 584878
t11	 3351	 479102
t12	 3212	 518341
t13	 2932	 464928
t14	 2653	 463671
t15	 3561	 462625
t16	 2653	 473866
t17	 2723	 562816
t18	 3421	 452501
t19	 2444	 539426
t20	 2443	 457249
t21	 2374	 476867
t22	 2374	 447194
t23	 2374	 472678
t24	 3491	 463183
t25	 2933	 550248
t26	 3282	 647786
t27	 3631	 545849
t28	 3142	 563235
t29	 2862	 467582
t30	 2583	 444681
t31	 2305	 471212
t32	 2304	 560581
t33	 2235	 475192
t34	 2653	 452989
t35	 2863	 521762
t36	 2584	 461228
t37	 2444	 464580
t38	 2583	 479869
t39	 3700	 538449
t40	 3910	 449149
t41	 3003	 472259
t42	 2933	 446217
t43	 2514	 478264
t44	 3351	 460669
t45	 2793	 537261
t46	 2723	 465417
t47	 2863	 535097
t48	 2862	 458226
t49	 2444	 489156
t50	 3002	 452291
t51	 3212	 575034
t52	 2933	 445588
t53	 2374	 472609
t54	 2583	 450755
t55	 3700	 479101
t56	 2792	 460250
t57	 2583	 464719
t58	 3351	 475192
t59	 3141	 534259
t60	 2514	 459134
t61	 2862	 471142
t62	 2514	 507728
t63	 2374	 536634
t64	 3072	 448172
t65	 2374	 476309
t66	 3142	 678785
t67	 3002	 463812
t68	 2723	 554368
t69	 2374	 619230
t70	 3072	 576640
t71	 2443	 538658
t72	 2374	 446217
t73	 2304	 594165
t74	 2722	 510311
t75	 2514	 497116
t76	 2513	 510381
t77	 2513	 668103
t78	 2723	 574615
t79	 2374	 552413
t80	 2723	 540054
t81	 3142	 614412
t82	 2862	 625863
t83	 2514	 628446
t84	 2723	 579573
t85	 3421	 646250
t86	 2863	 445100
t87	 2583	 746721
t88	 3770	 605475
t89	 3142	 575872
t90	 2793	 622581
t91	 3002	 588160
t92	 2444	 535167
t93	 2373	 546198
t94	 2583	 446705
t95	 142013	 540543
t96	 2862	 570076
t97	 2793	 598353
t98	 4468	 536005
t99	 3351	 466255
92 29440

t0	 2584	 1125770
t1	 3072	 1014618
t2	 4468	 918686
t3	 3421	 1028442
t4	 3980	 935023
t5	 3700	 681300
t6	 3561	 806346
t7	 4608	 675993
t8	 2863	 919524
t9	 5166	 896832
t10	 4120	 764594
t11	 3770	 679135
t12	 3840	 809977
t13	 3770	 875956
t14	 4259	 864157
t15	 2862	 676132
t16	 3840	 711322
t17	 3979	 915823
t18	 4469	 838393
t19	 2932	 676831
t20	 3561	 816051
t21	 5445	 840767
t22	 3840	 775276
t23	 3281	 787425
t24	 3630	 878749
t25	 3281	 883008
t26	 4678	 867159
t27	 3630	 957016
t28	 3491	 773740
t29	 3002	 682416
t30	 2584	 700570
t31	 3002	 685419
t32	 74986	 861434
t33	 3980	 779047
t34	 3491	 696939
t35	 3212	 1004982
t36	 4747	 912890
t37	 3910	 737784
t38	 3351	 696101
t39	 3352	 693099
t40	 3770	 697148
t41	 3282	 751119
t42	 3910	 690795
t43	 3770	 742252
t44	 6283	 784213
t45	 3352	 670407
t46	 3491	 766618
t47	 3351	 673759
t48	 3560	 684301
t49	 3561	 675085
t50	 4049	 698545
t51	 4329	 865693
t52	 4678	 695124
t53	 2723	 671245
t54	 2932	 686117
t55	 3561	 680182
t56	 4259	 777371
t57	 4888	 727101
t58	 3771	 812211
t59	 5167	 678507
t60	 4050	 690725
t61	 3631	 765222
t62	 4329	 695542
t63	 2793	 719281
t64	 4329	 695682
t65	 3211	 679484
t66	 4119	 830852
t67	 4398	 672432
t68	 4119	 749793
t69	 4608	 901300
t70	 4538	 689608
t71	 3979	 753074
t72	 4329	 681718
t73	 3491	 669220
t74	 3770	 691562
t75	 3979	 677878
t76	 3421	 788682
t77	 4329	 673201
t78	 2932	 701477
t79	 3980	 673898
t80	 4398	 693797
t81	 3909	 780932
t82	 5516	 686256
t83	 3072	 676133
t84	 3281	 688351
t85	 3770	 678018
t86	 2863	 765082
t87	 3980	 751607
t88	 3630	 691981
t89	 3631	 673759
t90	 2793	 694285
t91	 4049	 755308
t92	 4399	 753283
t93	 3421	 673340
t94	 3491	 744416
t95	 5516	 808022
t96	 3701	 680880
t97	 3980	 728008
t98	 3630	 815702
t99	 4328	 672711
93 52135

t0	 4329	 1535681
t1	 4678	 1377470
t2	 4608	 1359736
t3	 4608	 1490508
t4	 4538	 1459019
t5	 4817	 1402884
t6	 5167	 1437026
t7	 4469	 1425366
t8	 5167	 1498188
t9	 4468	 1438912
t10	 5306	 1492532
t11	 4748	 1206133
t12	 5236	 1130169
t13	 4748	 1204527
t14	 4747	 1344376
t15	 4888	 1500423
t16	 5237	 1303740
t17	 5096	 1433465
t18	 5446	 1424458
t19	 5376	 1403163
t20	 4887	 1275883
t21	 4818	 1364833
t22	 5027	 1332157
t23	 4468	 1143854
t24	 3910	 1630706
t25	 4887	 1337394
t26	 5166	 1294245
t27	 4468	 1148043
t28	 4678	 1222610
t29	 5097	 1146576
t30	 5167	 1286076
t31	 4818	 1222889
t32	 4888	 1147904
t33	 4818	 1365112
t34	 4469	 1245860
t35	 4398	 1360295
t36	 4538	 1498676
t37	 4748	 1365670
t38	 4329	 1392412
t39	 5586	 1256822
t40	 4469	 1366857
t41	 4957	 1145181
t42	 5096	 1203829
t43	 5027	 1418245
t44	 4748	 1381100
t45	 4747	 1334112
t46	 5656	 1317564
t47	 4050	 1134288
t48	 5027	 1249560
t49	 5166	 1147694
t50	 4608	 1371535
t51	 4957	 1541825
t52	 5446	 1199011
t53	 4887	 1223169
t54	 4049	 1458461
t55	 4538	 1134358
t56	 4748	 1145041
t57	 5097	 1291243
t58	 5027	 1139176
t59	 4468	 1172969
t60	 4329	 1143714
t61	 5097	 1140223
t62	 4678	 1205644
t63	 5236	 1151814
t64	 5167	 1224844
t65	 5237	 1152023
t66	 4678	 1146577
t67	 5167	 1355826
t68	 5097	 1285168
t69	 4818	 1206133
t70	 5376	 1214651
t71	 4399	 1184978
t72	 5516	 1306324
t73	 4887	 1313376
t74	 4888	 1504681
t75	 6563	 1389619
t76	 4888	 1153140
t77	 4608	 1441774
t78	 5376	 1504751
t79	 5097	 1468515
t80	 4887	 1413148
t81	 4817	 1757916
t82	 4818	 1739903
t83	 4818	 1269668
t84	 4469	 1148951
t85	 4398	 1156491
t86	 4818	 1220656
t87	 4748	 1132892
t88	 5027	 1135964
t89	 5236	 1149579
t90	 7331	 1203200
t91	 4608	 1379215
t92	 6005	 1227637
t93	 4608	 1235667
t94	 4468	 1234479
t95	 4678	 1136942
t96	 4747	 1369440
t97	 5027	 1509220
t98	 4608	 1414614
t99	 4887	 1528630
94 59963

t0	 4818	 1765667
t1	 4539	 1542244
t2	 4888	 1610109
t3	 4957	 1422015
t4	 4328	 1439051
t5	 4888	 1627075
t6	 5167	 1525977
t7	 5027	 1571778
t8	 4887	 1417686
t9	 5446	 1524510
t10	 4888	 1213534
t11	 4887	 1379913
t12	 4747	 1208506
t13	 4818	 1677694
t14	 4887	 1277908
t15	 4887	 1218421
t16	 5376	 1298574
t17	 4957	 1274905
t18	 5516	 1278396
t19	 6214	 1446522
t20	 4887	 1258428
t21	 6284	 1323640
t22	 4887	 1479128
t23	 3701	 1470190
t24	 4887	 1409448
t25	 5935	 1546922
t26	 4957	 1256682
t27	 5446	 1487086
t28	 4888	 1256542
t29	 4887	 1280002
t30	 4887	 1376423
t31	 4887	 1261430
t32	 5725	 1367137
t33	 5236	 1343817
t34	 4887	 1360155
t35	 4747	 1252493
t36	 5446	 1432069
t37	 5166	 1380891
t38	 4329	 1459927
t39	 7681	 2254334
t40	 6353	 2263620
t41	 5725	 1805185
t42	 4957	 1339488
t43	 6004	 1421037
t44	 5726	 1292150
t45	 4888	 1785985
t46	 5237	 1324198
t47	 4678	 1647672
t48	 4608	 1476125
t49	 6563	 1688586
t50	 5027	 1813424
t51	 5586	 2080483
t52	 5167	 2297134
t53	 5306	 1993279
t54	 5167	 1885617
t55	 4818	 1846588
t56	 7261	 2021415
t57	 5376	 2219144
t58	 5237	 1936235
t59	 6214	 1958160
t60	 4609	 2632756
t61	 5307	 1917594
t62	 6214	 1995233
t63	 5516	 1978267
t64	 5236	 1773556
t65	 4957	 1986646
t66	 4817	 1826689
t67	 4468	 2049483
t68	 6004	 2025256
t69	 6423	 1736831
t70	 4887	 7092200
t71	 27998	 3131896
t72	 29813	 2008150
t73	 6493	 1882335
t74	 5935	 1778165
t75	 6004	 1745350
t76	 6912	 2342027
t77	 5585	 3058934
t78	 6004	 2185841
t79	 5865	 2227244
t80	 6982	 2512107
t81	 7471	 1781656
t82	 5445	 2590235
t83	 5865	 1846029
t84	 7541	 1760639
t85	 5795	 1922970
t86	 6284	 1745489
t87	 5446	 1741579
t88	 6005	 1813702
t89	 6004	 1734388
t90	 5306	 1814960
t91	 5655	 1884988
t92	 6283	 1794991
t93	 4818	 1763712
t94	 5655	 1845052
t95	 5865	 1753588
t96	 5446	 1938889
t97	 5236	 2005148
t98	 5376	 1789755
t99	 5585	 1761687
95 42808

t0	 5655	 1400370
t1	 6004	 1464116
t2	 10542	 2171179
t3	 5655	 1446871
t4	 5446	 1469213
t5	 4539	 1516062
t6	 4887	 1458879
t7	 5306	 1457972
t8	 207922	 1468654
t9	 5167	 1788428
t10	 4887	 1515922
t11	 4818	 1459508
t12	 4888	 1527862
t13	 5306	 1971006
t14	 4957	 1454481
t15	 5656	 2082368
t16	 6005	 2426858
t17	 5655	 1827317
t18	 5726	 1461183
t19	 4469	 1563889
t20	 5865	 1469004
t21	 5585	 1457972
t22	 4678	 1406096
t23	 4259	 1508451
t24	 5236	 1419292
t25	 4887	 1818032
t26	 5237	 1828504
t27	 5166	 1627704
t28	 4399	 1823128
t29	 5865	 1744023
t30	 5446	 1974078
t31	 5306	 1784797
t32	 5027	 1829133
t33	 5027	 1733550
t34	 5166	 1963186
t35	 5516	 1754496
t36	 5237	 1914801
t37	 5097	 1724892
t38	 5027	 1883802
t39	 5376	 1754426
t40	 5585	 1820475
t41	 5096	 1809583
t42	 5516	 1725730
t43	 6004	 1730687
t44	 4817	 1722100
t45	 4957	 1860062
t46	 6214	 1836743
t47	 5656	 1717491
t48	 5726	 1481780
t49	 5306	 1566193
t50	 5516	 1474379
t51	 5446	 1495186
t52	 5446	 1732852
t53	 5097	 1468724
t54	 4678	 1552718
t55	 4120	 1649627
t56	 4329	 1547900
t57	 4747	 1511803
t58	 4468	 1656330
t59	 5515	 1906772
t60	 5027	 1523533
t61	 5376	 1568078
t62	 5376	 1475427
t63	 5725	 1555859
t64	 5934	 1801554
t65	 5865	 1805184
t66	 5725	 1789685
t67	 4957	 1509080
t68	 4538	 1539521
t69	 4748	 1490508
t70	 7262	 1700734
t71	 4189	 1817543
t72	 4329	 1540079
t73	 5795	 1468166
t74	 5586	 1465652
t75	 5097	 1488413
t76	 4608	 1102381
t77	 4399	 1101613
t78	 3561	 1205295
t79	 5585	 1051413
t80	 3979	 1124025
t81	 3910	 1114949
t82	 4748	 1059093
t83	 4957	 1140432
t84	 3980	 1117113
t85	 3491	 1230989
t86	 3561	 1159284
t87	 4329	 1041987
t88	 4398	 1227567
t89	 3770	 1022857
t90	 4957	 1063282
t91	 4399	 1125701
t92	 3700	 1035006
t93	 4399	 1103987
t94	 4468	 1032841
t95	 4329	 1107547
t96	 4259	 1036192
t97	 4608	 1205015
t98	 4608	 1406305
t99	 5516	 1046944
96 52752

t0	 7052	 1377959
t1	 4957	 1306045
t2	 4678	 1145599
t3	 5656	 1158027
t4	 5166	 1444776
t5	 5655	 1170176
t6	 5166	 1193217
t7	 5376	 1296688
t8	 4329	 1169966
t9	 5237	 1225962
t10	 4119	 1205085
t11	 4747	 1166684
t12	 5166	 1167662
t13	 4609	 1268970
t14	 5446	 1171223
t15	 5446	 1188887
t16	 5097	 1280002
t17	 4539	 1243417
t18	 4538	 1161867
t19	 4538	 1230919
t20	 4888	 1122070
t21	 4259	 1133311
t22	 4678	 1210671
t23	 4888	 1180021
t24	 4189	 1200757
t25	 4748	 1163263
t26	 4957	 1277349
t27	 4329	 1155304
t28	 3701	 1167313
t29	 4468	 1228126
t30	 4678	 1138757
t31	 4817	 1261709
t32	 4259	 1243765
t33	 4608	 1190005
t34	 4399	 1138478
t35	 5027	 1272392
t36	 3910	 1136453
t37	 7960	 1163683
t38	 4887	 1209624
t39	 4538	 1137640
t40	 4957	 1142108
t41	 4748	 1241182
t42	 4189	 1137919
t43	 5027	 1138688
t44	 4887	 1134847
t45	 127351	 1154885
t46	 4608	 1172341
t47	 4608	 1122698
t48	 4678	 1220725
t49	 5166	 1229243
t50	 4608	 1134009
t51	 4818	 1207390
t52	 4608	 1150696
t53	 4887	 1136313
t54	 4887	 1353522
t55	 6214	 1157957
t56	 4608	 1129541
t57	 4608	 1294315
t58	 4609	 1135127
t59	 4678	 1135476
t60	 4747	 1357781
t61	 5166	 1472494
t62	 5236	 1482828
t63	 5446	 1624702
t64	 5236	 1522485
t65	 5585	 1364623
t66	 5446	 1151673
t67	 5376	 1172968
t68	 4887	 1292360
t69	 6214	 1176180
t70	 5306	 1166895
t71	 5725	 1318542
t72	 5306	 1183023
t73	 3910	 1162635
t74	 4259	 1452736
t75	 5027	 1501819
t76	 5237	 1480245
t77	 4608	 1576875
t78	 4888	 1469981
t79	 5097	 1676926
t80	 5795	 1168291
t81	 4468	 1214860
t82	 4259	 1247466
t83	 4329	 1163961
t84	 5166	 1160890
t85	 4748	 1233222
t86	 4817	 1238459
t87	 4608	 1153280
t88	 4469	 1158097
t89	 4539	 1411821
t90	 5027	 1149299
t91	 5725	 1163752
t92	 4678	 1229522
t93	 4678	 1186863
t94	 4817	 1289148
t95	 4817	 1227218
t96	 4608	 1191121
t97	 4539	 1180090
t98	 4329	 1268202
t99	 4748	 1154675
97 25874

t0	 5585	 408793
t1	 2374	 404814
t2	 2374	 405930
t3	 2164	 554646
t4	 4119	 531327
t5	 2723	 556951
t6	 4539	 574336
t7	 3212	 524206
t8	 3421	 548921
t9	 3211	 558417
t10	 3770	 632146
t11	 3980	 565050
t12	 3351	 572171
t13	 4608	 542498
t14	 3631	 555206
t15	 3282	 613016
t16	 3142	 649950
t17	 3002	 551993
t18	 2653	 541521
t19	 2514	 552482
t20	 3561	 564002
t21	 3910	 548991
t22	 3072	 741833
t23	 3491	 682625
t24	 3491	 618671
t25	 3352	 623698
t26	 2723	 654419
t27	 3630	 737364
t28	 5236	 639966
t29	 3003	 565608
t30	 3561	 559883
t31	 3141	 529163
t32	 5027	 555693
t33	 4049	 546477
t34	 3072	 662866
t35	 3560	 558278
t36	 2862	 551086
t37	 3770	 596259
t38	 4259	 694635
t39	 2933	 701756
t40	 2932	 753562
t41	 3421	 732895
t42	 3770	 666218
t43	 3072	 534748
t44	 1955	 538309
t45	 2443	 553600
t46	 2792	 602752
t47	 3141	 535167
t48	 3281	 541800
t49	 3840	 536633
t50	 3630	 551086
t51	 3700	 553110
t52	 2792	 535446
t53	 3212	 714742
t54	 3282	 682766
t55	 3073	 670617
t56	 4119	 545360
t57	 2793	 541241
t58	 2653	 524066
t59	 3142	 637662
t60	 3840	 554996
t61	 3770	 544662
t62	 4049	 541940
t63	 3072	 546408
t64	 2863	 522250
t65	 3491	 617624
t66	 3560	 558138
t67	 3701	 548293
t68	 2444	 549340
t69	 2933	 603241
t70	 2653	 522600
t71	 2862	 540962
t72	 2514	 666427
t73	 2653	 527138
t74	 3072	 538728
t75	 2444	 705596
t76	 2862	 675225
t77	 3352	 687095
t78	 93349	 703641
t79	 3491	 678646
t80	 3701	 681299
t81	 3980	 697148
t82	 3421	 681438
t83	 3491	 960088
t84	 3421	 688281
t85	 2932	 659026
t86	 3421	 694007
t87	 3561	 698335
t88	 4748	 654837
t89	 2863	 540682
t90	 2723	 533770
t91	 3421	 522739
t92	 3142	 553110
t93	 2514	 544592
t94	 3142	 653790
t95	 5795	 565538
t96	 3142	 542637
t97	 3491	 549969
t98	 2094	 559255
t99	 4050	 571194
98 56750

t0	 12289	 1597541
t1	 3910	 1180718
t2	 4678	 1172550
t3	 4957	 1296619
t4	 5027	 1168779
t5	 6074	 1210043
t6	 5167	 1243067
t7	 4608	 1225124
t8	 4957	 1359526
t9	 4678	 1579318
t10	 5446	 2336861
t11	 6982	 1338092
t12	 4748	 1306324
t13	 5655	 1309186
t14	 4259	 1224705
t15	 5306	 1171084
t16	 4608	 1186792
t17	 4747	 1278815
t18	 4678	 1192797
t19	 4888	 1185047
t20	 5097	 1347588
t21	 4887	 1232385
t22	 5167	 1197196
t23	 4957	 1290544
t24	 4190	 1217583
t25	 5027	 1294315
t26	 6005	 1585183
t27	 6493	 1523253
t28	 4608	 1630845
t29	 4817	 1495395
t30	 5096	 1492253
t31	 6772	 1360224
t32	 4538	 1195939
t33	 6074	 1190563
t34	 4818	 1559140
t35	 6703	 1278535
t36	 4818	 1441983
t37	 6284	 1756171
t38	 6214	 1805743
t39	 5586	 1783401
t40	 5516	 1726079
t41	 6284	 1739275
t42	 6005	 1706320
t43	 5236	 1944265
t44	 6563	 1772090
t45	 5516	 1779421
t46	 5027	 1723984
t47	 4747	 1724333
t48	 5306	 1809234
t49	 5097	 1801065
t50	 5446	 1786822
t51	 5585	 1819288
t52	 6493	 1677345
t53	 6633	 1790313
t54	 7121	 1715187
t55	 7052	 1895741
t56	 6354	 1611575
t57	 7122	 1610108
t58	 5306	 1739345
t59	 5865	 1666802
